Review Text,Sentiment,Feedback,Review Date,Hospital Name,Department,Reviewer Location,Reviewer Age Group,Rating
"My experience was disappointing. I had to wait several hours/over a day before seeing a doctor, and the wait was unbearable.",Negative,0.0,2021-09-18,St. Mary's Clinic,Orthopedics,New York,41-60,5.0
Communication from the hospital staff was excellent. They were responsive/informative and kept me in the loop at all times.,Positive,1.0,2023-09-21,Greenwood Medical Center,Cardiology,,26-40,4.0
The hospital staff were rude/unprofessional/unhelpful.,Negative,0.0,2022-06-04,St. Mary's Clinic,Emergency,Phoenix,26-40,2.0
"The process was smooth/quick/efficient, and the staff made it hassle-free.",Positive,1.0,2022-07-02,St. Mary's Clinic,Cardiology,Phoenix,41-60,3.0
"The doctor did not take time to explain my condition, and I left feeling confused and uninformed about my treatment.",Negative,0.0,2022-02-03,City Hospital,Pediatrics,Houston,41-60,3.0
"I was misdiagnosed and given unnecessary treatments, causing me further complications. The care provided was inadequate.",Negative,0.0,2020-12-09,Central Health Care,Pediatrics,New York,41-60,2.0
"The hospital lacked organization, and communication between departments was poor. This led to delays and unnecessary stress.",Negative,,2020-04-07,St. Mary's Clinic,Orthopedics,Phoenix,18-25,4.0
"I had to wait several hours/a long time for a nurse to attend to my needs, which made me feel neglected.",Negative,0.0,2021-06-28,St. Mary's Clinic,Cardiology,Chicago,61+,3.0
"I felt at ease with the welcoming/comfortable environment at the hospital, which made a challenging time much easier.",Positive,1.0,2022-03-06,Greenwood Medical Center,Orthopedics,Houston,26-40,5.0
I am very satisfied with the care/service I received here.,Positive,1.0,2022-09-28,St. Mary's Clinic,Orthopedics,Houston,41-60,2.0
"The hospital lacked organization, and communication between departments was poor. This led to delays and unnecessary stress.",Negative,0.0,2019-12-02,City Hospital,Orthopedics,Houston,26-40,2.0
"The hospital lacked organization, and communication between departments was poor. This led to delays and unnecessary stress.",Negative,0.0,2023-05-02,St. Mary's Clinic,,Phoenix,61+,2.0
My experience here was wonderful/positive/stress-free. The staff went out of their way to make everything seamless.,Positive,1.0,2022-02-24,St. Mary's Clinic,,Houston,18-25,5.0
"The nurses were incredibly attentive/supportive, ensuring I had everything I needed for a smooth recovery.",Positive,1.0,2022-08-22,City Hospital,Orthopedics,New York,41-60,4.0
,,1.0,2020-08-18,St. Mary's Clinic,Emergency,Chicago,18-25,2.0
I am very satisfied with the care/service I received here.,Positive,1.0,2018-12-25,City Hospital,Cardiology,Los Angeles,41-60,5.0
I was impressed by the compassion/care/dedication of the staff.,Positive,1.0,2018-04-18,St. Mary's Clinic,Pediatrics,Los Angeles,41-60,4.0
"The hospital charged unexpected fees/hidden costs, adding stress to my visit.",Negative,0.0,2023-02-17,St. Mary's Clinic,Emergency,,18-25,1.0
"The process was smooth/quick/efficient, and the staff made it hassle-free. Overall, I would recommend this hospital to others.",Positive,1.0,2018-04-22,St. Mary's Clinic,Cardiology,Los Angeles,18-25,5.0
"The hospital lacked organization, and communication between departments was poor. This led to delays and unnecessary stress.",Negative,0.0,2023-05-31,Central Health Care,Neurology,Houston,18-25,1.0
"The hospital’s hygiene was unacceptable. The restrooms were filthy, and I saw several areas of the hospital that were not clean.",Negative,,2019-09-01,City Hospital,Cardiology,New York,18-25,5.0
"I was misdiagnosed and given unnecessary treatments, causing me further complications. The care provided was inadequate.",Negative,0.0,2019-09-05,Greenwood Medical Center,Neurology,Los Angeles,61+,4.0
Communication from the hospital staff was excellent. They were responsive/informative and kept me in the loop at all times.,Positive,1.0,2020-10-10,City Hospital,Cardiology,Chicago,26-40,1.0
Satisfactory service.,Positive,1.0,2020-04-16,Central Health Care,Cardiology,Los Angeles,,5.0
"The hospital charged unexpected fees/hidden costs, adding stress to my visit.",Negative,0.0,2023-08-18,Central Health Care,Pediatrics,New York,41-60,3.0
The nurses were kind/supportive/professional throughout my stay.,Positive,1.0,2018-01-09,Central Health Care,Orthopedics,Los Angeles,26-40,1.0
The hospital staff were rude/unprofessional/unhelpful.,Negative,0.0,2020-10-13,St. Mary's Clinic,Neurology,Phoenix,18-25,5.0
"The hospital lacked organization, and communication between departments was poor. This led to delays and unnecessary stress.",,0.0,2021-10-21,St. Mary's Clinic,Orthopedics,Los Angeles,41-60,5.0
The hygiene in the hospital was poor/lacking/below standard.,,0.0,2020-10-06,St. Mary's Clinic,Emergency,Houston,61+,5.0
I was impressed by the compassion/care/dedication of the staff.,Positive,1.0,2018-10-06,City Hospital,Cardiology,Houston,26-40,5.0
I felt very supported by the caring/compassionate doctors who took time to explain my treatment plan thoroughly.,Positive,1.0,2023-02-24,City Hospital,Pediatrics,Houston,18-25,3.0
"The hospital charged unexpected fees/hidden costs, adding stress to my visit.",Negative,,2020-03-24,St. Mary's Clinic,Emergency,Chicago,41-60,
I had to wait for hours/a long time before being attended to.,Negative,0.0,2018-09-15,City Hospital,Emergency,Los Angeles,41-60,1.0
"The rooms were dirty/noisy/poorly maintained, making it hard to recover.",Negative,0.0,2020-06-01,Central Health Care,Orthopedics,Chicago,18-25,3.0
"I had to wait several hours/a long time for a nurse to attend to my needs, which made me feel neglected. I would not visit this hospital again due to the poor service.",Negative,,2021-12-27,Central Health Care,Emergency,Houston,18-25,2.0
The hygiene in the hospital was poor/lacking/below standard.,Negative,0.0,2019-04-03,Central Health Care,Cardiology,Phoenix,18-25,3.0
I am grateful for the exceptional follow-up care I received. The team was dedicated/attentive to ensuring I was doing well after my treatment.,Positive,1.0,2021-01-29,St. Mary's Clinic,Emergency,,41-60,2.0
,Negative,0.0,2021-03-07,Central Health Care,Emergency,Phoenix,18-25,3.0
"The hospital charged unexpected fees/hidden costs, adding stress to my visit.",Negative,0.0,2022-05-15,St. Mary's Clinic,Cardiology,Houston,26-40,2.0
"I am very satisfied with the care/service I received here. However, I was frustrated by the long waiting time.",Positive,0.0,2020-08-07,Greenwood Medical Center,Pediatrics,Chicago,61+,1.0
"The doctor did not take time to explain my condition, and I left feeling confused and uninformed about my treatment.",Negative,0.0,2022-10-07,Central Health Care,Neurology,New York,41-60,1.0
The staff was extremely helpful/very professional/polite and kind.,Positive,1.0,2018-11-23,Greenwood Medical Center,Neurology,New York,41-60,1.0
I am very satisfied with the care/service I received here.,Positive,1.0,2022-10-18,St. Mary's Clinic,,Phoenix,18-25,5.0
"The rooms were dirty/noisy/poorly maintained, making it hard to recover.",Negative,0.0,2021-09-03,St. Mary's Clinic,Pediatrics,Phoenix,26-40,4.0
,Negative,0.0,2018-11-24,,Neurology,Los Angeles,,4.0
The speed and efficiency of the hospital staff were impressive. My admission and discharge were smooth and quick.,Positive,,2018-11-21,City Hospital,Emergency,,26-40,2.0
"The hospital staff was helpful/kind/professional, and they made sure I was comfortable during my entire stay.",Positive,1.0,2023-03-16,Central Health Care,Cardiology,Chicago,61+,2.0
"The doctors were highly experienced/skilled, and they answered all my questions with patience and professionalism.",Positive,1.0,2022-10-20,Central Health Care,Cardiology,Los Angeles,18-25,1.0
The hospital staff were rude/unprofessional/unhelpful.,Negative,0.0,2018-10-20,City Hospital,,Phoenix,18-25,2.0
"The hospital’s hygiene was unacceptable. The restrooms were filthy, and I saw several areas of the hospital that were not clean.",Negative,0.0,2021-09-06,Central Health Care,Pediatrics,Houston,26-40,
"The hospital staff was helpful/kind/professional, and they made sure I was comfortable during my entire stay.",Positive,1.0,2019-10-08,City Hospital,Cardiology,Los Angeles,26-40,5.0
"I had to wait several hours/a long time for a nurse to attend to my needs, which made me feel neglected.",Negative,0.0,2023-09-17,Central Health Care,Pediatrics,Chicago,41-60,3.0
"The doctor did not take time to explain my condition, and I left feeling confused and uninformed about my treatment.",Negative,,2018-04-29,City Hospital,Cardiology,Phoenix,41-60,2.0
"The hospital staff were rude/unprofessional/unhelpful. On the bright side, the nurses were kind and helpful.",Negative,1.0,2023-01-27,Greenwood Medical Center,Pediatrics,Los Angeles,41-60,4.0
"The medical equipment seemed outdated/poorly maintained, which left me questioning the quality of care I was receiving.",Negative,0.0,2020-03-20,Greenwood Medical Center,Orthopedics,Houston,,1.0
"The doctor did not take time to explain my condition, and I left feeling confused and uninformed about my treatment.",Negative,0.0,2022-08-26,City Hospital,Orthopedics,New York,26-40,3.0
The facilities were outdated/poorly maintained/unsanitary.,Negative,0.0,2023-10-03,St. Mary's Clinic,Emergency,Los Angeles,18-25,4.0
"The process was smooth/quick/efficient, and the staff made it hassle-free.",Positive,1.0,2018-04-18,Greenwood Medical Center,Orthopedics,Houston,18-25,5.0
I was impressed by the compassion/care/dedication of the staff.,Positive,1.0,2018-01-07,Central Health Care,Emergency,Chicago,41-60,4.0
"The hospital lacked organization, and communication between departments was poor. This led to delays and unnecessary stress.",Negative,0.0,2020-06-29,City Hospital,Emergency,,18-25,3.0
I had to wait for hours/a long time before being attended to.,,0.0,2019-10-08,Greenwood Medical Center,Cardiology,Chicago,18-25,3.0
"I had to wait several hours/a long time for a nurse to attend to my needs, which made me feel neglected. I would not visit this hospital again due to the poor service.",Negative,0.0,2018-01-01,Central Health Care,Cardiology,New York,26-40,2.0
"I felt at ease with the welcoming/comfortable environment at the hospital, which made a challenging time much easier. Overall, I would recommend this hospital to others.",Positive,1.0,,City Hospital,Orthopedics,Phoenix,41-60,1.0
"The room was small/uncomfortable/poorly maintained, making it difficult to recover. The staff didn't seem to care about the conditions.",Negative,0.0,2020-11-01,Greenwood Medical Center,Cardiology,New York,,4.0
"The hospital staff was helpful/kind/professional, and they made sure I was comfortable during my entire stay.",Positive,1.0,2019-01-20,City Hospital,Orthopedics,Los Angeles,61+,1.0
The staff seemed disinterested/unavailable/inattentive during my visit.,Negative,0.0,2022-07-30,City Hospital,Emergency,Los Angeles,41-60,1.0
"The billing process was confusing/stressful/unorganized, and it took too long.",,0.0,,Greenwood Medical Center,Cardiology,Houston,41-60,2.0
The doctors were attentive/thorough/understanding and explained everything clearly/in detail.,Positive,,2023-02-23,St. Mary's Clinic,Pediatrics,Houston,41-60,1.0
Satisfactory service.,Positive,1.0,2020-06-06,Greenwood Medical Center,Cardiology,Houston,26-40,2.0
My experience here was wonderful/positive/stress-free. The staff went out of their way to make everything seamless.,Positive,1.0,2018-02-22,St. Mary's Clinic,Cardiology,Phoenix,26-40,2.0
,Positive,,2022-12-26,Central Health Care,,Los Angeles,26-40,4.0
"The doctor did not take time to explain my condition, and I left feeling confused and uninformed about my treatment. I would not visit this hospital again due to the poor service.",Negative,0.0,2022-10-26,City Hospital,Cardiology,Phoenix,26-40,4.0
"The doctors were highly experienced/skilled, and they answered all my questions with patience and professionalism. However, I was frustrated by the long waiting time.",Positive,0.0,2021-08-27,Central Health Care,Pediatrics,Los Angeles,18-25,3.0
My experience here was wonderful/positive/stress-free. The staff went out of their way to make everything seamless.,Positive,1.0,2020-12-02,St. Mary's Clinic,Neurology,Houston,18-25,4.0
"The nurses were incredibly attentive/supportive, ensuring I had everything I needed for a smooth recovery.",Positive,1.0,2021-08-31,Central Health Care,Cardiology,New York,26-40,2.0
Satisfactory service.,Positive,1.0,2023-03-04,City Hospital,Emergency,,18-25,4.0
The doctors were attentive/thorough/understanding and explained everything clearly/in detail.,Positive,1.0,2021-03-13,Central Health Care,Pediatrics,Chicago,26-40,2.0
The hospital has clean and modern facilities/excellent services.,Positive,1.0,2021-02-14,Greenwood Medical Center,Orthopedics,New York,26-40,4.0
"I was misdiagnosed and given unnecessary treatments, causing me further complications. The care provided was inadequate.",Negative,0.0,2018-10-14,Greenwood Medical Center,Neurology,Los Angeles,26-40,1.0
I was impressed by the compassion/care/dedication of the staff.,Positive,1.0,2019-09-12,St. Mary's Clinic,Orthopedics,Houston,61+,5.0
"The process was smooth/quick/efficient, and the staff made it hassle-free.",Positive,1.0,,,Neurology,Chicago,26-40,3.0
"The nurses were incredibly attentive/supportive, ensuring I had everything I needed for a smooth recovery.",Positive,1.0,2022-04-08,City Hospital,Neurology,New York,26-40,1.0
,,1.0,2019-12-26,St. Mary's Clinic,Pediatrics,Phoenix,,5.0
"I had to wait several hours/a long time for a nurse to attend to my needs, which made me feel neglected.",Negative,,2022-04-09,City Hospital,Neurology,New York,61+,2.0
